,importance,feature,round
fixation_PupilSize_max_sum,0.0393977187445232,fixation_PupilSize_max_sum,4;7
Sub-scanDensity_sum,0.0364587298247191,Sub-scanDensity_sum,4;7
fixation_PupilSize_std_sum,0.0362313781631306,fixation_PupilSize_std_sum,4;7
Sub-scanAverageWeightedDegree_sum,0.0326661636193026,Sub-scanAverageWeightedDegree_sum,4;7
Sub-scanNUniqueVisits_min,0.0297572915816967,Sub-scanNUniqueVisits_min,4;7
fixation_PupilPeaksAmplitude_max_sum,0.0281936565207709,fixation_PupilPeaksAmplitude_max_sum,4;7
non-horizontal saccade_sum,0.028021087544897,non-horizontal saccade_sum,4;7
horizontal saccade_sum,0.0276104427546735,horizontal saccade_sum,4;7
fixation_PupilSize_sum_sum,0.0246612825374519,fixation_PupilSize_sum_sum,4;7
fixation_PupilSize_mean_sum,0.02365671252767,fixation_PupilSize_mean_sum,4;7
fixation_PupilSize_median_sum,0.0232227127136815,fixation_PupilSize_median_sum,4;7
Sub-scanEntropy_sum,0.0231186635415491,Sub-scanEntropy_sum,4;7
fixation_NumberOfPupilPeaks_sum,0.0076670076670076,fixation_NumberOfPupilPeaks_sum,4;7
Fixation Count_sum,0.0046002046002045,Fixation Count_sum,4;7
Sub-scanAverageWeightedDegree_sum,0.2348508791053843,Sub-scanAverageWeightedDegree_sum,5;7
Sub-scanNUniqueVisits_sum,0.1171026087119228,Sub-scanNUniqueVisits_sum,5;7
fixation_PupilSize_std_sum,0.0840854665942835,fixation_PupilSize_std_sum,5;7
fixation_PupilPeaksAmplitude_min_sum,0.0673298082565996,fixation_PupilPeaksAmplitude_min_sum,5;7
fixation_PupilSize_median_sum,0.0622653858173526,fixation_PupilSize_median_sum,5;7
Fixation Duration_sum,0.0563522885088397,Fixation Duration_sum,5;7
fixation_PupilPeaksAmplitude_sum_sum,0.0562682585210316,fixation_PupilPeaksAmplitude_sum_sum,5;7
fixation_PupilSize_min_sum,0.0437516754810354,fixation_PupilSize_min_sum,5;7
Fixation Count 250_sum,0.0415405563388459,Fixation Count 250_sum,5;7
fixation_PupilPeaksAmplitude_max_sum,0.0316334367974836,fixation_PupilPeaksAmplitude_max_sum,5;7
saccadic amplitude_sum,0.0297539162068313,saccadic amplitude_sum,5;7
fixation_PupilSize_max_sum,0.0283823448294758,fixation_PupilSize_max_sum,5;7
non-horizontal saccade_sum,0.0269492732342744,non-horizontal saccade_sum,5;7
fixation_NumberOfPupilPeaks_sum,0.0263817317935144,fixation_NumberOfPupilPeaks_sum,5;7
Fixation Count_sum,0.0232108271414072,Fixation Count_sum,5;7
horizontal saccade_std,0.0189852606678906,horizontal saccade_std,5;7
fixation_PupilSize_mean_sum,0.0168981487483729,fixation_PupilSize_mean_sum,5;7
Sub-scanNtranstions_min,0.013691844738416,Sub-scanNtranstions_min,5;7
horizontal saccade_sum,0.0128517919928962,horizontal saccade_sum,5;7
Sub-scanDensity_sum,0.0077144965141413,Sub-scanDensity_sum,5;7
Sub-scanDensity_sum,0.2478658329275403,Sub-scanDensity_sum,6;7
fixation_PupilSize_max_sum,0.1092847253630557,fixation_PupilSize_max_sum,6;7
saccadic amplitude_sum,0.0963187738464948,saccadic amplitude_sum,6;7
Fixation Duration_sum,0.0643178732689263,Fixation Duration_sum,6;7
Sub-scanNUniqueVisits_sum,0.0479251630230373,Sub-scanNUniqueVisits_sum,6;7
fixation_PupilSize_std_sum,0.0452769299034113,fixation_PupilSize_std_sum,6;7
Sub-scanEntropy_sum,0.043159528393938,Sub-scanEntropy_sum,6;7
Fixation Count_sum,0.0407554494187328,Fixation Count_sum,6;7
fixation_NumberOfPupilPeaks_sum,0.0360558980456952,fixation_NumberOfPupilPeaks_sum,6;7
horizontal saccade_sum,0.0360276360350512,horizontal saccade_sum,6;7
Sub-scanNtranstions_sum,0.0356636884528554,Sub-scanNtranstions_sum,6;7
Fixation Count 250_sum,0.0346345660414008,Fixation Count 250_sum,6;7
fixation_PupilPeaksAmplitude_max_sum,0.0345191864583642,fixation_PupilPeaksAmplitude_max_sum,6;7
Sub-scanAverageWeightedDegree_sum,0.0343480852705795,Sub-scanAverageWeightedDegree_sum,6;7
fixation_PupilSize_median_sum,0.0198840303695321,fixation_PupilSize_median_sum,6;7
fixation_PupilSize_min_sum,0.0185806188657032,fixation_PupilSize_min_sum,6;7
fixation_PupilSize_sum_sum,0.014749523179859,fixation_PupilSize_sum_sum,6;7
fixation_PupilPeaksAmplitude_sum_sum,0.0145941734108591,fixation_PupilPeaksAmplitude_sum_sum,6;7
fixation_PupilSize_mean_sum,0.013267321802065,fixation_PupilSize_mean_sum,6;7
Sub-scanNUniqueVisits_min,0.0127709959228979,Sub-scanNUniqueVisits_min,6;7
horizontal saccade_sum,0.2344994056441658,horizontal saccade_sum,7;7
fixation_PupilSize_max_sum,0.086385818981915,fixation_PupilSize_max_sum,7;7
fixation_PupilPeaksAmplitude_sum_sum,0.0736187091810652,fixation_PupilPeaksAmplitude_sum_sum,7;7
saccadic amplitude_sum,0.0643196204063141,saccadic amplitude_sum,7;7
